Timestamp,Age ,   Gender  ,  Marital Status:  ,"  Type of Family:   
(Nuclear family = just your mom dad, sibiling and you)",  Family Size: (including yourself),  Education Level:  ,  Occupation  ,  Family Annual Income :  ,"  Number of earning members in the family?  
(Including you)","With whom do you usually spend your most of the Leisure time with? 
(Leisure time - time when you are not working or occupied; free time)",What are the reasons for the same? (You can select multiple options)  ,TRAVEL,JOB_STUDY,HOUSEWORK,CALLING,CareOfHealth,MEALS,SOCIALMEDIA,SLEEP,ENTERTAINMENT,LEISURETIME,What activities you go through in a regular day? (You can select multiple options),What do you prefer to do in your leisure (free) time? (You can select multiple options),Your Attitude Toward Life,Mental Stability ,Time management,Passion for Living (an energy source for living an inspired life that is driven by purposeful action  ),Difficult Interactions (Can't communicate with people precisely),Healthy Life ( LOWERS THE RISK of being seriously ill ),Fullfill your enjoyments,"Daily Struggle ( to try very hard to do, achieve your goals)","Social Neighbourhood ( Networks provide sociability, social support, and social capital to their members )",Weekend satisfaction (great satisfaction with your weekend activities ),Promptness (doing things without delay or at the appropriate time.),"Transport facilities (Train, Bus, Rikshaw, etc)",Environment in your Locality / Area,"Unorthodox family ( not conforming to rules, traditions, or modes of conduct )",Sufficient Resources (sufficient material and financial resources available),Fulfilment of desires ( completion or achievement ),High Expectations towards life ,Work / Study Environment ,Have you ever considered making improvements to your daily routine ?,"Then why do you want OR don't you want to improve your daily routine?
(SHORT ANSWER)",Total_Activity_Hours_Final
11/18/2023 13:29:19,21,Male,Single,Nuclear,5,Graduate,Business,above 15 lakh,3,Friends,Refresh Mood,3.59,1.94,1.94,0.49,0.49,1.94,1.94,5.83,1.94,3.89,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Studying, Animal Care, Family Time, Networking (Attending Social or Professional Events)","Sleeping, Playing Outdoor games, Chatting, Music, Go for a walk, Pet Grooming",5,4,4,4,5,5,5,3,3,5,5,4,5,5,5,4,4,5,Yes,Want to improve my physic ,24
11/18/2023 13:32:07,36,Male,Married,Joint,8,Graduate,Public Sector(Government sector),12-15 lakh,3,Family,"Reduce Anxiety, Quality Time (for some enjoyment), Moral Support (encouragement that you give to somebody who is nervous or worried), Self motivation",1.6,2.13,2.13,3.2,1.07,1.07,1.07,6.4,3.2,2.13,"Use Mobile, Travel, Job / Work, Power Nap, Review Goals, Family Time, Gardening","Sleeping, Family Time, Learning new things, Long Drive, Just Relaxing (Resting), Social Activities, Chatting, Go for a walk, Pet Grooming",4,2,3,4,2,2,3,3,4,2,4,4,3,2,5,4,3,3,Yes,improve lifestyle for healthy future,24
11/18/2023 13:35:07,24,Female,Married,Joint,7,"Professional course (Diploma, ITI, etc.)",Free-lancing,12-15 lakh,5,Friends,"Quality Time (for some enjoyment), Privacy (just your alone time)",4,1,1,1,1,2,2,6,3,3,"Use Mobile, Travel, Studying, Animal Care, Family Time","Sleeping, Hangout with friends, Playing Outdoor games, Long Drive, Chatting, Music, Go for a walk, Swimming, Pet Grooming",5,5,4,4,5,5,4,5,3,5,5,4,5,4,5,5,4,4,Yes,fo work pupose,24
11/18/2023 13:48:43,27,Female,Married,Joint,16,Post Graduate,Housewife/House Husband,above 15 lakh,7,Partner,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment)",1.37,2.06,1.03,1.03,1.03,2.06,2.06,7.2,2.06,4.11,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Studying, Personal Hygiene, Family Time, Gardening","Sleeping, Games (Mobile or Computer games), Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Long Drive, Shopping, Chatting, Music, Swimming, Pet Grooming",5,5,4,3,5,3,5,5,5,5,5,5,5,5,5,5,5,5,Yes,"For me, it's about refining my daily schedule to prioritize self-improvement, fitness, and meaningful experiences.",24
11/18/2023 13:51:01,21,Male,Single,Joint,10,"Professional course (Diploma, ITI, etc.)",Business,6-9 lakh,3,Alone,"Refresh Mood, Reduce Anxiety",3.56,5.33,0.89,0.89,0.89,1.78,2.67,6.22,0.89,0.89,"Use Mobile, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Studying, Reading Books, Going for Walk (Friends, Family, etc)","Social Media, Sleeping, Hangout with friends, Games (Mobile or Computer games), Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Just Relaxing (Resting), Chatting, Music",1,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,Yes,Yes! Because I don't have a proper daily routine,24
11/18/2023 14:10:19,20,Female,Single,Nuclear,5,SSC,Student,0-3 lakh,2,Friends,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment)",4.23,7.44,0.7,0.93,0.47,1.86,0.93,5.58,0.93,0.93,"Use Mobile, Watching (T.V. /Reels/Movies), Power Nap, Family Time","Social Media, Hangout with friends, Just Relaxing (Resting), Chatting, Music",2,3,2,2,3,2,3,4,3,2,3,5,3,5,3,2,5,1,Yes,I  want foccused  in my studies,24
11/18/2023 14:41:45,26,Male,Single,Nuclear,6,Graduate,Business,0-3 lakh,6,Friends,"Quality Time (for some enjoyment), Self motivation",2.92,3.01,1,1,1.51,0.5,2.01,7.03,2.01,3.01,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Studying, Power Nap, Going for Walk (Friends, Family, etc), Family Time","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Games (Mobile or Computer games), Playing Outdoor games, Long Drive, Just Relaxing (Resting), Shopping, Music, Swimming",1,4,4,5,3,5,1,3,2,4,1,5,5,5,4,5,5,1,Yes,I want to improve my daily routine because if i make improvements in my daily routine then i feel betters and I'll be punctual ,24
11/18/2023 15:13:09,17,Male,Single,Joint,8,HSC,Student,3-6 lakh,2,Family,Refresh Mood,2.05,3.99,2.49,0.5,0,2,1,6.98,2,2.99,"Use Mobile, Watching (T.V. /Reels/Movies), Household Chores (Tasks such as cleaning, washing to be done regularly at home)","Social Media, Games (Mobile or Computer games)",3,3,1,3,2,3,2,3,3,3,3,4,5,3,4,3,3,3,Yes,I want to improve the daily routine... But. Mind get distracted.. ,24
11/18/2023 16:05:24,22,Female,Single,Nuclear,5,SSC,Student,12-15 lakh,2,Alone,"Reduce Anxiety, Privacy (just your alone time)",0.74,4.05,2.02,2.02,1.01,1.01,2.02,7.08,2.02,2.02,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Cooking, Grocery Shopping, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Family Time, Gardening, Technolgy (Gadgets, Programming, etc)","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Shopping, Chatting, Go for a walk, Swimming",3,2,4,3,3,3,4,2,5,3,5,5,5,1,3,3,3,5,Yes,I want to improve daily routine because I want to change ,24
11/18/2023 19:53:50,15,Male,Single,Nuclear,4,Below SSC,Student,0-3 lakh,1,Family,"Quality Time (for some enjoyment), Privacy (just your alone time), Self motivation",2.98,4.09,1.03,3.08,1.03,1.54,1.03,7.17,1.03,1.03,"Use Mobile, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Studying, Reading Books, Idle Time, Power Nap, Going for Walk (Friends, Family, etc), Family Time, Gardening","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Reading Books, Games (Mobile or Computer games), Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Just Relaxing (Resting), Chatting, Music, Go for a walk",3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,No,Because I Think That It Is ok ,24
11/18/2023 20:06:49,22,Female,Single,Nuclear,5,SSC,Student,12-15 lakh,2,Family,"Refresh Mood, Reduce Anxiety",1.39,3.93,0.98,1.97,0.98,0.98,1.97,7.87,1.97,1.97,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Cooking, Grocery Shopping, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Going for Walk (Friends, Family, etc), Creative Activities (Writing, Crafting, Photography, etc), Family Time, Gardening, Technolgy (Gadgets, Programming, etc)","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Chatting, Music, Writing, Go for a walk, Swimming",3,3,4,2,5,4,5,2,4,5,1,4,5,4,4,4,5,5,Yes,I want to make change,24
11/19/2023 22:59:22,18,Male,Married,Joint,4,Graduate,Public Sector(Government sector),3-6 lakh,4,Partner,"Refresh Mood, Reduce Anxiety, Self motivation",1.38,4.97,2.98,0.25,0.5,1.99,1.99,5.96,0.99,2.98,"Use Mobile, Travel, Exercise(Gym/Yoga /etc), Studying, Reading Books, Cooking, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Going for Walk (Friends, Family, etc)","Social Media, Sleeping, Family Time, Learning new things, Reading Books, Games (Mobile or Computer games), Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Shopping, Chatting, Music, Writing, Go for a walk",3,2,4,4,4,3,5,5,5,4,5,3,2,3,3,5,3,3,No,My daily routine is manage,24
11/19/2023 23:03:15,24,Male,Single,Joint,3,Post Graduate,Private Sector,0-3 lakh,3,Family,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment), Privacy (just your alone time), Self motivation",4.19,5.78,1.93,0.24,0,0.29,1.93,5.78,0.96,2.89,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Job / Work, Cooking, Grocery Shopping, Personal Hygiene, Idle Time, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Power Nap, Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Creative Activities (Writing, Crafting, Photography, etc), Family Time, Gardening, Networking (Attending Social or Professional Events), Technolgy (Gadgets, Programming, etc)","Sleeping, Family Time, Learning new things, Hangout with friends, Reading Books, Games (Mobile or Computer games), Just Relaxing (Resting), Shopping, Part time work, Music, Writing, Go for a walk, Volunteering",4,3,3,1,2,3,4,5,4,4,5,4,5,5,5,4,4,4,No,I don't feel the need to alter my routine.,24
11/19/2023 23:07:00,21,Female,Married,Joint,2,Post Graduate,Private Sector,3-6 lakh,2,Partner,"Refresh Mood, Quality Time (for some enjoyment), Self motivation",2.85,3.98,1,0.25,0.5,1.49,3.98,5.97,1.99,1.99,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Reading Books, Job / Work, Cooking, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Power Nap, Shopping (Clothes, Electronics, etc), Volunteer Work or Community Involvement, Family Time, Gardening, Networking (Attending Social or Professional Events)","Social Media, Sleeping, Family Time, Games (Mobile or Computer games), Shopping, Social Activities, Part time work, Music, Writing",4,2,4,2,2,3,3,4,4,5,5,4,4,4,4,4,5,5,No,Change feels overwhelming right now.,24
11/19/2023 23:10:19,17,Female,Single,Nuclear,2,HSC,Student,0-3 lakh,2,Friends,"Privacy (just your alone time), Moral Support (encouragement that you give to somebody who is nervous or worried), Self motivation",2.65,11.92,0.74,0.25,0.5,0.25,0.25,5.96,0.99,0.5,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Spiritual Activity, Studying, Reading Books, Job / Work, Cooking, Grocery Shopping, Personal Hygiene, Idle Time","Sleeping, Family Time, Learning new things, Reading Books, Games (Mobile or Computer games), Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Creative Work (Crafting, Photography, etc), Social Activities, Chatting, Part time work, Go for a walk",4,4,4,4,4,3,1,2,2,2,3,3,2,2,1,1,2,1,No,satisfied with my rountine,24
11/19/2023 23:10:45,60,Male,Married,Nuclear,8,Below SSC,Private Sector,12-15 lakh,5,Partner,Refresh Mood,2.93,7.82,0.87,0.22,0.87,0.87,0.87,6.95,1.74,0.87,"Reading Newspaper, Power Nap, Networking (Attending Social or Professional Events)","Social Media, Games (Mobile or Computer games), Part time work",5,2,2,2,2,1,5,1,5,4,1,1,1,1,5,4,4,4,No,as I am adapted to habits and routine,24
11/19/2023 23:10:54,50,Male,Divorced,Joint,3,HSC,Self-Employed,3-6 lakh,2,Partner,Self motivation,2.78,2.55,1.7,1.7,0.85,0.85,2.55,6.78,1.7,2.55,"Idle Time, Animal Care, Power Nap, Shopping (Clothes, Electronics, etc)","Social Media, Hangout with friends, Shopping, Chatting",1,3,3,5,3,3,3,1,5,3,2,1,3,4,2,1,1,1,No,I'm concerned about potential failure.,24
11/19/2023 23:13:15,40,Female,Married,Nuclear,10,Below SSC,Private Sector,3-6 lakh,4,Family,Reduce Anxiety,4.86,4.56,1.82,2.73,0.91,0.91,0.91,4.56,0.91,1.82,Travel,"Family Time, Social Activities",1,5,5,1,2,4,1,3,2,1,1,2,3,4,5,2,3,2,No,I'm comfortable with the predictability of my routine.,24
11/19/2023 23:14:22,30,Male,Married,Joint,2,Graduate,Private Sector,9-12 lakh,1,Partner,"Moral Support (encouragement that you give to somebody who is nervous or worried), Self motivation",1.31,7.85,1.75,0,0.87,0.87,2.62,6.11,0.87,1.75,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Reading Books, Job / Work, Cooking, Idle Time, Animal Care, Power Nap, Review Goals, Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement","Sleeping, Family Time, Learning new things, Hangout with friends, Reading Books, Games (Mobile or Computer games), Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Creative Work (Crafting, Photography, etc), Long Drive, Just Relaxing (Resting), Shopping, Social Activities, Chatting, Part time work, Music, Writing, Go for a walk, Volunteering",1,2,5,5,5,4,1,1,1,2,2,4,5,3,1,1,1,5,Yes,for betterment in life and future,24
11/19/2023 23:15:23,36,Male,Single,Nuclear,4,Below SSC,Student,0-3 lakh,5,Friends,Reduce Anxiety,4.21,4.83,1.93,0.48,0.97,0.97,1.93,5.79,0.97,1.93,Travel,"Sleeping, Long Drive",4,5,3,5,1,1,1,4,2,3,5,5,1,5,5,4,3,4,No,I'm satisfied with my current progress.,24
11/19/2023 23:16:10,19,Male,Single,Joint,8,HSC,Student,0-3 lakh,4,Family,"Refresh Mood, Quality Time (for some enjoyment), Privacy (just your alone time)",0.35,5.14,2.06,0.26,0.26,2.06,3.08,7.2,0.51,3.08,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Studying, Reading Books, Animal Care, Family Time","Sleeping, Family Time, Reading Books, Games (Mobile or Computer games), Personality Development, Creative Work (Crafting, Photography, etc), Chatting, Music",3,1,2,2,2,3,4,5,4,4,4,5,5,4,5,4,4,3,No,I've adapted well to my current habits.,24
11/19/2023 23:16:54,19,Female,Single,Joint,8,Graduate,Student,0-3 lakh,3,Family,"Reduce Anxiety, Privacy (just your alone time), Moral Support (encouragement that you give to somebody who is nervous or worried), Self motivation, ",3.84,1.92,0.96,1.92,2.88,0.96,6.72,1.92,0.96,1.92,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Spiritual Activity, Studying, Cooking, Personal Hygiene, Idle Time, Animal Care, Power Nap, Review Goals, Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Technolgy (Gadgets, Programming, etc), ","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Games (Mobile or Computer games), Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Long Drive, Just Relaxing (Resting), Social Activities, Chatting, Part time work, Writing, Go for a walk",5,5,2,1,2,2,4,4,1,2,4,5,5,3,3,3,2,3,Yes,to focus more on workout,24
11/19/2023 23:18:53,20,Male,Married,Nuclear,2,Below SSC,Private Sector,0-3 lakh,2,Partner,"Refresh Mood, Reduce Anxiety",2.94,10.11,0.84,2.53,0.84,0.42,0.84,5.05,0.21,0.21,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Job / Work, Grocery Shopping, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Review Goals, Going for Walk (Friends, Family, etc), Creative Activities (Writing, Crafting, Photography, etc), Gardening, Technolgy (Gadgets, Programming, etc)","Family Time, Learning new things, Hangout with friends, Reading Books, Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Creative Work (Crafting, Photography, etc), Long Drive, Shopping, Writing, Volunteering",5,3,1,2,3,3,4,4,5,4,5,3,3,3,3,3,3,5,Yes, Change the daily routine,24
11/19/2023 23:19:29,21,Female,Married,Joint,2,Graduate,Self-Employed,0-3 lakh,2,Partner,"Reduce Anxiety, Moral Support (encouragement that you give to somebody who is nervous or worried), Self motivation",1.19,1.98,2.98,3.97,0.99,1.98,1.98,5.95,0.99,1.98,"Watching (T.V. /Reels/Movies), Spiritual Activity, Job / Work, Cooking, Grocery Shopping, Creative Activities (Writing, Crafting, Photography, etc), Family Time, Networking (Attending Social or Professional Events), Technolgy (Gadgets, Programming, etc)","Family Time, Reading Books, Games (Mobile or Computer games), Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Creative Work (Crafting, Photography, etc), Writing, Volunteering",2,3,1,5,1,1,2,5,4,5,2,1,3,1,2,3,5,3,No,I'm comfortable with the predictability of my routine.,24
11/19/2023 23:22:01,23,Male,Single,Nuclear,3,SSC,Student,0-3 lakh,1,Friends,Reduce Anxiety,1.66,5.83,2.91,0,0,0.97,0,6.8,3.88,1.94,"Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Job / Work, Cooking, Animal Care, Power Nap, Review Goals, Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Creative Activities (Writing, Crafting, Photography, etc), Family Time, Gardening, Networking (Attending Social or Professional Events), Technolgy (Gadgets, Programming, etc), ","Learning new things, Reading Books, Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Long Drive, Shopping, Social Activities, Chatting, Music, Writing, Swimming, Pet Grooming",2,4,2,1,2,3,5,5,5,5,5,5,5,5,5,4,1,3,No,I lack the motivation to initiate change.,24
11/19/2023 23:22:09,40,Female,Married,Joint,5,Graduate,Housewife/House Husband,6-9 lakh,5,Family,"Refresh Mood, Reduce Anxiety, Moral Support (encouragement that you give to somebody who is nervous or worried)",0.91,8.3,3.11,0.26,0,2.08,1.04,6.23,1.04,1.04,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Spiritual Activity, Studying, Reading Books, Job / Work, Cooking, Grocery Shopping, Personal Hygiene, Idle Time, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Power Nap, Shopping (Clothes, Electronics, etc), Going for Walk (Friends, Family, etc), Family Time, Gardening, Networking (Attending Social or Professional Events), Technolgy (Gadgets, Programming, etc)","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Reading Books, Games (Mobile or Computer games), Just Relaxing (Resting), Shopping",4,3,2,4,2,5,3,3,2,4,5,4,5,2,2,4,5,2,No, My daily routine I am satisfied,24
11/19/2023 23:24:46,23,Female,Married,Joint,4,HSC,Housewife/House Husband,3-6 lakh,4,Family,"Refresh Mood, Reduce Anxiety, Quality Time (for some enjoyment)",3.22,6.93,2.97,0.99,0.99,0.49,1.98,5.94,0.25,0.25,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Exercise(Gym/Yoga /etc), Job / Work, Cooking, Personal Hygiene, Idle Time","Social Media, Sleeping, Family Time, Learning new things, Hangout with friends, Reading Books, Social Activities, Part time work, Music",3,5,3,4,4,5,2,2,1,1,2,3,3,4,4,5,5,2,No,I fear the unknown outcomes of change.,24
11/20/2023 9:37:21,23,Male,Single,Joint,3,Post Graduate,Student,3-6 lakh,2,Friends,"Refresh Mood, Quality Time (for some enjoyment), Moral Support (encouragement that you give to somebody who is nervous or worried), Self motivation",2.92,5.02,2.01,0.5,0.5,1,2.01,7.03,1,2.01,"Use Mobile, Travel, Watching (T.V. /Reels/Movies), Spiritual Activity, Studying, Reading Books, Cooking, Grocery Shopping, Personal Hygiene, Idle Time, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Volunteer Work or Community Involvement, Family Time, Networking (Attending Social or Professional Events)","Social Media, Sleeping, Learning new things, Hangout with friends, Reading Books, Games (Mobile or Computer games), Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Personality Development, Creative Work (Crafting, Photography, etc), Just Relaxing (Resting), Social Activities, Chatting, Music, Go for a walk, Swimming",3,3,4,3,3,3,4,4,2,4,4,3,4,4,4,3,2,3,No,I don't have time I m satisfied and also I have lots of work and stress ,24
11/20/2023 9:39:46,25,Male,Single,Joint,4,"Professional course (Diploma, ITI, etc.)",Business,6-9 lakh,2,Colleagues,"Refresh Mood, Privacy (just your alone time), Moral Support (encouragement that you give to somebody who is nervous or worried)",3.22,5.2,1.04,1.04,0.52,1.56,2.08,6.23,1.04,2.08,"Use Mobile, Travel, Reading Newspaper, Watching (T.V. /Reels/Movies), Spiritual Activity, Studying, Reading Books, Job / Work, Cooking, Personal Hygiene, Household Chores (Tasks such as cleaning, washing to be done regularly at home), Animal Care, Power Nap, Review Goals, Going for Walk (Friends, Family, etc), Volunteer Work or Community Involvement, Creative Activities (Writing, Crafting, Photography, etc), Family Time, Technolgy (Gadgets, Programming, etc)","Social Media, Sleeping, Hangout with friends, Reading Books, Games (Mobile or Computer games), Playing Outdoor games, Online Streaming (Movies, TV shows, YouTube videos and livestreamed content), Creative Work (Crafting, Photography, etc), Long Drive, Shopping, Social Activities, Part time work, Music, Go for a walk, Volunteering",3,4,4,4,3,3,2,4,3,4,3,3,4,3,3,4,3,2,No,I have lots of work and stress so I don't have time for do another thing I satisfied with current lifestyle ,24
